,hete_net,hete_optim,hete_R,grf_R,truth,allneg
0,0.003624977898045998,0.02549803132696242,0.02343686501733182,-0.0032296198558474866,-0.016685067462751668,0.012057658775168973
1,-0.021652214084255723,0.01093032899132202,0.019073315051539995,-0.02404061038599132,-0.010296960967623689,0.0031502008442505936
2,0.012431902138097816,-0.016017975277552363,-0.004565397444105987,0.02481062156755912,-0.0022777795250831998,-0.0051773466265763275
3,0.00603094613031795,-0.005428604991031499,0.0033307417796501447,0.029965762483268144,-0.0025056938748809483,0.02217767899132535
4,0.011625970131702053,-0.0002366701841599768,0.016762370503413587,-0.006684939918660193,-0.00961566144344811,0.02937368392266286
5,-0.03234143179969797,0.03413242607371915,0.010654908520813971,-0.006211763528448321,0.014101158387403698,-0.009272111225617333
6,-0.0073516351993826185,0.014700187174716405,0.00920644584105186,-0.005297007011678083,0.008807519324631547,0.022825383337487227
7,0.00862947245351719,-0.009349346639287978,0.009659109360692121,0.0416599278789514,-0.004945265438618918,0.0035645232240559674
